dataset,LTER_Site,C,N,CN_Ratio,Nit,Min,NM_Ratio,Lat,Long,MAT,MAP
17,CAP,1.6960,0.53427,3.174487901,1.65200,0.17000,9.71765,33.01,-111.48,23.00,193.00
17,CAP,1.5961,1.10681,1.442101678,2.58600,0.24400,10.59836,33.01,-111.48,23.00,193.00
17,CAP,0.9333,0.29370,3.17772557,0.55600,0.06500,8.55385,33.01,-111.48,23.00,193.00
17,CAP,1.1532,0.16413,7.025979565,2.20100,0.22800,9.65351,33.01,-111.48,23.00,193.00
17,CAP,1.6613,1.38118,1.202786464,3.98015,0.34823,11.42970,33.01,-111.48,23.00,193.00
17,CAP,2.1500,1.61873,1.328174557,0.72700,0.05800,12.53448,33.01,-111.48,23.00,193.00
17,CAP,1.3584,1.27724,1.06356049,1.03700,0.10500,9.87619,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,1.03500,0.09300,11.12903,33.01,-111.48,23.00,193.00
17,CAP,0.2433,0.21324,1.141021553,0.39700,0.04900,8.10204,33.01,-111.48,23.00,193.00
17,CAP,1.6621,1.63288,1.017903982,0.89600,0.09500,9.43158,33.01,-111.48,23.00,193.00
17,CAP,2.9364,2.92788,1.002921229,0.73300,0.08500,8.62353,33.01,-111.48,23.00,193.00
17,CAP,0.6326,0.25092,2.521204223,0.33300,0.04400,7.56818,33.01,-111.48,23.00,193.00
17,CAP,1.2485,0.18149,6.879188936,1.15700,0.10800,10.71296,33.01,-111.48,23.00,193.00
17,CAP,0.9900,0.15021,6.590492104,0.76300,0.07200,10.59722,33.01,-111.48,23.00,193.00
17,CAP,-0.8236,-1.68513,0.4887337935,0.46300,0.05600,8.26786,33.01,-111.48,23.00,193.00
17,CAP,1.1904,0.70987,1.676867097,0.75600,0.08100,9.33333,33.01,-111.48,23.00,193.00
17,CAP,1.0679,0.92846,1.150198501,1.37400,0.13300,10.33083,33.01,-111.48,23.00,193.00
17,CAP,0.7020,0.66948,1.048581061,0.44600,0.04800,9.29167,33.01,-111.48,23.00,193.00
17,CAP,1.1167,0.95503,1.169249472,1.05400,0.07200,14.63889,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6535,0.46025,3.592584867,0.57800,0.06500,8.89231,33.01,-111.48,23.00,193.00
17,CAP,1.1847,-3.47486,-0.3409293337,0.88000,0.09700,9.07216,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5456,0.38977,1.399784486,0.52500,0.01600,32.81250,33.01,-111.48,23.00,193.00
17,CAP,1.6805,1.34576,1.248721538,0.95800,0.08900,10.76404,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,-0.5562,0.44765,-1.242543315,0.33900,0.03700,9.16216,33.01,-111.48,23.00,193.00
17,CAP,2.8354,-0.78221,-3.62483684,0.77100,0.09400,8.20213,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4549,1.38864,1.047707932,0.40565,0.04687,8.65416,33.01,-111.48,23.00,193.00
17,CAP,0.3839,0.29526,1.300276368,0.81144,0.07617,10.65231,33.01,-111.48,23.00,193.00
17,CAP,0.9146,0.23645,3.868112767,0.70100,0.05100,13.74510,33.01,-111.48,23.00,193.00
17,CAP,0.4947,0.32426,1.525504382,0.11700,0.01700,6.88235,33.01,-111.48,23.00,193.00
17,CAP,1.2937,0.66690,1.939879952,0.62700,0.05400,11.61111,33.01,-111.48,23.00,193.00
17,CAP,1.5730,1.40702,1.117981517,0.57300,0.05900,9.71186,33.01,-111.48,23.00,193.00
17,CAP,0.4646,0.36355,1.277994009,0.45200,0.02500,18.08000,33.01,-111.48,23.00,193.00
17,CAP,1.4064,1.36088,1.033456954,0.72100,0.07000,10.30000,33.01,-111.48,23.00,193.00
17,CAP,0.8343,0.79993,1.042936096,0.54300,0.04600,11.80435,33.01,-111.48,23.00,193.00
17,CAP,0.5537,0.49193,1.125516336,0.21198,0.02094,10.12527,33.01,-111.48,23.00,193.00
17,CAP,0.7553,0.69153,1.092169404,0.43041,0.04387,9.81042,33.01,-111.48,23.00,193.00
17,CAP,1.8527,1.18736,1.560356793,0.71400,0.06400,11.15625,33.01,-111.48,23.00,193.00
17,CAP,1.0182,0.36224,2.810947499,0.25100,0.01900,13.21053,33.01,-111.48,23.00,193.00
17,CAP,0.9731,0.48683,1.998859972,0.68400,0.06300,10.85714,33.01,-111.48,23.00,193.00
17,CAP,2.0052,2.03099,0.9873022641,0.68996,0.07758,8.89357,33.01,-111.48,23.00,193.00
17,CAP,0.2258,0.20600,1.09606936,0.37234,0.04112,9.05526,33.01,-111.48,23.00,193.00
17,CAP,1.6009,1.59035,1.00663944,1.15054,0.11136,10.33183,33.01,-111.48,23.00,193.00
17,CAP,1.2035,1.19430,1.007703244,0.80800,0.08000,10.10000,33.01,-111.48,23.00,193.00
17,CAP,1.0123,0.23341,4.337073501,0.29200,0.03800,7.68421,33.01,-111.48,23.00,193.00
17,CAP,1.9393,1.87222,1.03581411,0.77400,0.09100,8.50549,33.01,-111.48,23.00,193.00
17,CAP,3.6097,3.39599,1.062926017,1.02200,0.08800,11.61364,33.01,-111.48,23.00,193.00
17,CAP,0.7908,0.29525,2.678438492,0.27500,0.02500,11.00000,33.01,-111.48,23.00,193.00
17,CAP,1.9398,1.16116,1.670585723,0.85000,0.06200,13.70968,33.01,-111.48,23.00,193.00
17,CAP,4.0288,3.96591,1.015857399,0.83400,0.08400,9.92857,33.01,-111.48,23.00,193.00
17,CAP,0.4155,0.31101,1.335905598,0.37200,0.04600,8.08696,33.01,-111.48,23.00,193.00
17,CAP,0.8313,0.79831,1.041308307,1.05300,0.09700,10.85567,33.01,-111.48,23.00,193.00
17,CAP,0.6162,0.68064,0.9053786221,0.98000,0.08100,12.09877,33.01,-111.48,23.00,193.00
17,CAP,1.0450,0.95439,1.094895069,0.38000,0.02300,16.52174,33.01,-111.48,23.00,193.00
17,CAP,1.4574,1.43677,1.014357184,1.28600,0.14000,9.18571,33.01,-111.48,23.00,193.00
17,CAP,2.7249,1.63678,1.664818521,1.19700,0.13400,8.93284,33.01,-111.48,23.00,193.00
17,CAP,1.7224,1.06418,1.618529983,0.36800,0.05500,6.69091,33.01,-111.48,23.00,193.00
17,CAP,2.0766,1.63175,1.272608661,1.06900,0.12500,8.55200,33.01,-111.48,23.00,193.00
17,CAP,1.3706,0.94729,1.446907742,0.54600,0.05900,9.25424,33.01,-111.48,23.00,193.00
17,CAP,0.6825,0.54918,1.242793281,0.40800,0.04200,9.71429,33.01,-111.48,23.00,193.00
17,CAP,1.7365,1.54104,1.126844776,1.07300,0.12100,8.86777,33.01,-111.48,23.00,193.00
17,CAP,3.5314,2.54857,1.385653888,1.24700,0.11500,10.84348,33.01,-111.48,23.00,193.00
17,CAP,1.2407,0.07500,16.54236723,0.40900,0.05400,7.57407,33.01,-111.48,23.00,193.00
17,CAP,1.8941,1.23362,1.53541091,0.78000,0.09000,8.66667,33.01,-111.48,23.00,193.00
17,CAP,3.0868,2.35478,1.310885294,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8484,0.77013,1.10166427,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.4452,3.55217,1.251411013,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9266,2.50091,1.170210277,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.5206,0.16152,27.9874294,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.4853,2.76903,1.258666273,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6092,1.44177,1.116149913,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9719,0.88691,1.095775537,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5167,1.35801,1.116817733,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6797,1.65573,1.014497779,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8529,0.80059,1.065391721,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.2066,2.22625,0.9911596694,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3159,1.32317,1.750295447,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4042,0.84355,1.664678546,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3184,0.23841,9.72433054,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8981,0.76014,1.181475609,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5219,0.38365,1.360398811,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0426,0.93529,1.114755477,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3051,1.23595,1.055989844,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5616,0.47195,1.190055729,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7285,1.22804,2.221867183,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7087,0.75250,2.270646532,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.0526,3.46179,1.170663058,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9550,2.66492,1.108841622,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3966,1.40997,1.699774495,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.5652,3.05687,1.49342365,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3840,1.35827,1.018969393,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4827,0.43766,1.103013928,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5824,2.59609,0.9947430645,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.3254,3.33604,0.9968008714,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8182,0.71697,1.141147812,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6154,2.55324,1.024362701,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2023,2.71029,1.181540982,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4871,1.67606,1.48390232,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3549,1.89299,1.244012932,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.1231,2.08923,1.494855855,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4305,1.01796,2.387635318,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1067,0.89787,1.232559264,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2090,3.10701,1.032810866,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.2423,0.19278,1.256932542,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6363,2.60297,1.012808496,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.0096,2.00227,1.003662959,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.3620,0.32479,1.114492947,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3515,2.35375,0.9990512338,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.5268,2.29523,1.536564176,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1058,0.61949,1.785034472,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.2820,3.42967,1.248523222,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.3326,4.44078,1.200817228,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9652,1.14487,2.589990575,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.4174,3.37299,1.013169391,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.8987,3.57749,1.089795449,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5223,0.96683,1.574549104,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0281,2.88165,1.050807428,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.5789,3.63189,0.9854197592,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9733,0.87816,1.108342991,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.3926,4.31260,1.01855913,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.8131,3.77133,1.011066306,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9363,0.91930,1.018464168,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6823,2.68231,0.999980559,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.0546,-1.94960,-0.02802159763,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5252,1.53396,1.646219863,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2274,-1.22738,-2.62950595,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.6439,1.87540,2.476227188,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9825,2.13627,1.396113468,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,7.5765,5.47908,1.382807893,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,-0.3310,-0.51207,0.6463861914,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8280,1.60403,1.139632815,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.4802,5.19079,1.055755397,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.1323,3.56788,1.438487002,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0348,0.99338,1.041723397,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,6.6439,6.55172,1.014072707,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.3226,2.98038,1.450354819,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5434,0.88301,1.747878454,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6396,2.45161,1.076670179,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3625,2.35307,1.00399674,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9318,0.88787,1.049461675,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6193,2.60776,1.004411664,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.9709,2.59330,1.531223391,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.5493,1.12963,3.141969719,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.1408,-1.46197,-0.0962994083,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5169,2.34656,1.072581566,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9421,0.86492,1.089280054,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7361,2.67463,1.022990835,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6575,1.90475,1.395209544,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7544,1.60539,1.715701736,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.9036,2.34815,1.662428147,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,7.4688,3.23756,2.306932912,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4845,1.60517,1.547839962,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,6.7567,4.37298,1.545092949,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4972,1.32262,1.132006971,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5537,0.51209,1.08124743,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.0935,4.33997,1.173623124,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.2815,3.67652,1.164554486,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1581,0.84476,1.370887416,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.1669,2.06079,1.051495729,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.1456,1.72840,1.241349318,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.0584,0.82575,2.492714886,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7685,2.11323,1.310095706,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0519,0.92810,1.133384071,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5490,0.47122,1.165082767,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3483,1.29959,1.0374539,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.0182,3.97654,1.010485489,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7658,0.72026,1.063222236,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3424,1.30428,1.029241134,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5427,1.31159,1.938658663,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1465,0.13898,8.249034414,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4499,0.43039,3.368920237,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.1334,0.12135,1.099564001,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9521,0.80165,1.187661711,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.8484,2.64707,1.076054199,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,6.5064,3.37845,1.925846074,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.6092,-0.94928,-3.802077323,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.7516,4.34340,1.324222795,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.8670,4.40471,1.331972971,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6971,1.06819,2.524919353,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7413,2.34255,1.17022537,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.0895,2.02791,1.030374213,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9385,0.80927,1.159725489,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5366,1.48793,1.032699378,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3844,1.24589,1.111162071,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5085,0.37622,1.351659817,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4391,1.41725,1.015434209,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0480,0.69096,1.516665356,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0436,2.37111,1.283628451,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.3896,2.81761,1.557928322,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2208,0.81031,1.506609971,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.3423,1.54716,2.160264488,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.9700,3.76721,1.053831053,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7252,0.52850,1.372195225,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7851,2.59948,1.071419494,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.4027,2.92167,1.16463444,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.1445,1.86581,2.221256645,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0098,0.56358,1.791850324,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.7141,3.37452,1.100622765,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0716,1.66456,0.6437938597,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.7540,2.50929,1.894544299,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9606,0.90659,1.059608654,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0092,2.96333,1.015486368,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6848,2.23494,1.201280134,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4668,0.23732,1.966987249,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.2188,1.36894,1.62080301,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1978,1.05210,1.138476328,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6466,0.56601,1.142468443,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1967,0.95356,1.254981229,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0582,1.03627,1.021131269,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9080,0.83789,1.083720467,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.0872,2.05366,1.016317979,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4934,1.41609,1.760777343,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.2125,1.13553,1.948414889,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2931,3.07969,1.069284507,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.9220,4.86184,1.012367456,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5536,0.49205,1.125089102,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.6731,2.62614,1.017884602,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.3274,3.19979,1.039878533,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2175,1.09318,1.113748522,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8088,1.34137,1.348434787,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5458,2.04915,1.242350087,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8074,0.31542,2.559870569,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0325,1.78456,1.69927403,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5582,1.45518,1.070763258,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5383,0.43027,1.251170539,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8352,1.82496,1.005603872,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,5.3425,5.19190,1.029008278,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7921,0.72453,1.093286888,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.7551,3.72896,1.007009222,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,6.5174,4.49869,1.448727554,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7984,1.54221,1.166101408,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.2185,3.70703,1.137983567,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2337,2.83378,1.141114953,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6254,1.31001,1.240754373,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3239,2.28859,1.015415354,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.1728,0.49487,4.390529747,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4287,1.93084,1.257832095,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.2881,3.16129,1.356437266,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7514,1.47368,1.866992031,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9077,0.34932,2.598414574,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7886,2.71080,1.028699167,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7993,-0.54506,-5.135746385,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4969,0.11594,12.91152608,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.6355,2.87065,1.266429886,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4871,1.14714,1.296364577,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4744,0.25969,1.827012537,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6479,1.47040,1.120711211,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3921,2.24165,1.067093488,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4275,0.40115,1.065750613,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7373,1.65140,1.052030401,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0051,0.99140,1.01385671,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.1777,-1.47543,-0.120456554,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,4.5211,1.71834,2.631069726,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2993,0.62244,2.087482145,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.3771,0.13688,2.75474105,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7408,0.28740,2.577560214,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8890,0.80056,1.110510634,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.2690,-0.02030,-13.24832398,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6018,0.55729,1.079790025,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7044,-1.38711,-0.5078034124,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4728,0.18635,7.903113315,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.3111,0.07756,42.68859116,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8132,-0.27779,-6.527129826,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2804,-0.13108,-9.768088032,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0101,-0.07881,-38.19481123,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3019,0.99070,1.314155005,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.2103,0.10350,2.031959306,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0336,0.79006,1.308256162,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9268,0.52418,1.76811761,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5829,0.28854,2.020138115,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1296,0.89045,1.268626243,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.2793,1.20254,1.895380525,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0187,-0.49280,-2.067087127,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7696,0.15676,11.288575,NA,NA,NA,33.01,-111.48,23.00,193.00
