Dataset_Number,File_Name,LTER_SITE,Sub_Site,Sub_Site_2,Treatment,Treatment 2,Date,Nitrification,Mineralization,Total Soil C,Total soil C (%),Total soil N (%),Total SoilN,Soil Organic Matter,Change_NH4,Change_NO3,Initial_NH4,Final_NH4,Initial_NO3,Final_NO3,Net Nitrification,Net mineralization,T0 collection date,T30 extraction date,N min Lab,N min Field,Nit Field,CO2 Treatment,Nitrogen Treatment,labile c
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,3.53E+01,22.135,,7.904,,-5.23E+00,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,2.87E+00,2.466,,0,,-4.02E-01,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,6.52E+00,6.735,,0.942,,1.16E+00,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,6.86E+00,6.312,,22.142,,2.16E+01,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,3.48E+00,2.447,,0,,-1.03E+00,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,2.45E+00,1.783,,0,,-6.71E-01,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,1.13E+01,6.776,,1.021,,-3.51E+00,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,1.22E+01,9.104,,35.042,,3.19E+01,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,6.77E+00,4.069,,0,,-2.70E+00,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,2.18E+01,13.049,,0,,-8.73E+00,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,2.00E+01,13.286,,0,,-6.70E+00,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,2.126,,2.13E+00,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,1.25E+01,6.844,,0,,-5.69E+00,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,1.54E+01,7.448,,0.208,,-7.72E+00,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,1.66E+01,7.963,,0.152,,-8.49E+00,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,2.60E+00,1.293,,0,,-1.31E+00,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,5.40E-02,0.026,,0,,-2.80E-02,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0.071,,7.10E-02,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0.003,,3.00E-03,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,1.52E+01,8.673,,0.119,,-6.41E+00,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,1.41E+00,0.875,,0.135,,-4.04E-01,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0.171,,1.71E-01,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,2.00E+00,2.106,,0.884,,9.93E-01,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,4.34E+00,5.237,,8.247,,9.15E+00,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,2.70E+00,2.173,,3.945,,3.42E+00,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,1.58E+00,1.282,,3.168,,2.87E+00,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,1.21E+02,7.346,,0,,-1.14E+02,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,2.14E+02,16.328,,0,,-1.97E+02,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,5.84E+01,4.972,,-0.077,,-5.35E+01,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,3.15E+02,14.46,,-0.004,,-3.01E+02,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,1.34E+01,1.645,,0.973,,-1.08E+01,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,3.30E+02,42.954,,-0.003,,-2.87E+02,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,9.76E+00,0.919,,0,,-8.84E+00,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,8.63E+01,4.629,,0.488,,-8.11E+01,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,1.69E+02,8.628,,0.052,,-1.61E+02,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,2.84E+01,1.5,,0,,-2.69E+01,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,3.72E+01,3.734,,0,,-3.34E+01,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,1.67E+02,12.366,,0,,-1.55E+02,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,5.38E+01,5.669,,12.553,,-3.56E+01,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,1.25E+02,6.431,,0,,-1.19E+02,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,7.01E+01,7.121,,0,,-6.30E+01,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,9.40E+01,3.226,,0,,-9.08E+01,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,5.797,,5.80E+00,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,1.69E+02,18.262,,0,,-1.51E+02,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,1.09E+02,17.873,,0,,-9.12E+01,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,2.89E+02,41.103,,-1.728,,-2.50E+02,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,6.69E+01,5.102,,0,,-6.18E+01,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,1.01E+01,0.899,,0,,-9.24E+00,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,3.07E+02,32.307,,0,,-2.75E+02,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,1.10E+02,10.486,,0,,-9.99E+01,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,4.98E+01,2.11,,0,,-4.77E+01,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,2.23E+02,7.384,,0,,-2.16E+02,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,1.74E+02,15.72,,0,,-1.58E+02,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,1.77E+02,29.81,,0,,-1.47E+02,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,1.15E+02,4.878,,0,,-1.10E+02,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,1.96E+00,0.338,,0,,-1.62E+00,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,1.05E+02,9.067,,0,,-9.61E+01,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,1.23E+00,1.385,,0,,1.57E-01,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,3.31E+01,21.493,,0,,-1.16E+01,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,1.09E+01,10.652,,1.642,,1.42E+00,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,4.09E+01,25.087,,0,,-1.59E+01,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,4.785,,4.79E+00,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,9.723,,9.72E+00,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,9.27E+00,6.861,,0.267,,-2.15E+00,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,8.18E+00,10.818,,0.308,,2.94E+00,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,3.55E+00,2.989,,1.363,,7.98E-01,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,8.26E-01,0.645,,0,,-1.81E-01,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,7.63E+00,4.781,,0,,-2.85E+00,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,6.13E+00,2.986,,15.346,,1.22E+01,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,6.04E+00,5.47,,0,,-5.71E-01,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,1.55E+01,9.741,,0,,-5.76E+00,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,2.43E+00,2.306,,0,,-1.24E-01,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,17.305,,1.73E+01,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,2.28E+01,12.052,,0,,-1.07E+01,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,3.45E+01,20.555,,0,,-1.39E+01,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,3.93E+01,18.98,,0,,-2.03E+01,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,1.98E+01,7.808,,0,,-1.20E+01,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,4.74E+00,2.138,,0,,-2.61E+00,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,1.16E+01,7.48,,1.191,,-2.90E+00,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,4.35E+00,1.966,,0,,-2.39E+00,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,2.08E+00,1.471,,0.881,,2.75E-01,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,3.41E+00,2.524,,0.226,,-6.55E-01,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,8.38E+00,5.997,,0.963,,-1.42E+00,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,4.46E+00,2.051,,0.337,,-2.07E+00,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,1.98E+00,1.908,,2.088,,2.01E+00,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,3.11E+00,2.43,,2.052,,1.37E+00,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,5.15E+00,5.163,,0.778,,7.90E-01,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,9.87E+00,6.847,,0,,-3.02E+00,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,5.08E+01,3.848,,0,,-4.69E+01,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,3.98E+01,2.881,,0,,-3.69E+01,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,2.62E+02,26.545,,0,,-2.35E+02,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,6.94E+02,103.708,,0.004,,-5.90E+02,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,8.14E+01,8.439,,0.07,,-7.29E+01,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,1.14E+02,12.98,,1.178,,-9.95E+01,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,1.42E+02,9.817,,0,,-1.32E+02,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,4.69E+01,4.491,,0,,-4.24E+01,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,6.11E+01,5.765,,0,,-5.53E+01,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,2.94E+01,2.459,,0,,-2.70E+01,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,8.56E+01,9.27,,0,,-7.63E+01,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,3.48E+01,2.415,,0,,-3.24E+01,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,1.23E+02,10.882,,0.271,,-1.12E+02,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,2.94E+01,2.817,,0,,-2.66E+01,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,7.41E+01,4.922,,0,,-6.91E+01,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0.974,,9.74E-01,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,1.40E+02,13.597,,0,,-1.27E+02,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,4.95E+01,4.655,,0.018,,-4.48E+01,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,5.238,,5.24E+00,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,4.42E+01,1.271,,0,,-4.30E+01,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,5.38E+01,3.412,,0,,-5.04E+01,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,1.42E+01,0.957,,0,,-1.33E+01,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,9.77E+00,1.105,,0,,-8.66E+00,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,2.46E+01,2.317,,0,,-2.22E+01,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,1.27E+00,0.869,,0,,-4.05E-01,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,4.89E+01,30.456,,0,,-1.85E+01,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,5.99E+00,4.44,,0,,-1.55E+00,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,1.96E+01,15.682,,0,,-3.92E+00,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,1.26E+00,1.159,,0.052,,-4.76E-02,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,4.06E+00,3.22,,1.777,,9.36E-01,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,9.30E+00,8.824,,0,,-4.77E-01,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,7.01E+00,5.026,,0,,-1.99E+00,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,1.03E+01,4,,0,,-6.28E+00,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,9.28E+00,6.112,,0,,-3.17E+00,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,8.95E+00,6.416,,0,,-2.53E+00,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,9.17E+00,7.535,,0,,-1.63E+00,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,1.94E+01,11.156,,0.169,,-8.05E+00,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,1.02E+01,4.991,,0,,-5.19E+00,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,4.18E+01,30.867,,0,,-1.10E+01,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,1.30E+01,9.175,,0,,-3.78E+00,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,3.57E+01,22.111,,6.899,,-6.66E+00,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,9.40E+00,1.694,,0,,-7.71E+00,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,5.06E+00,2.723,,0,,-2.34E+00,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,5.48E+00,1.79,,7.16,,3.47E+00,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,1.10E+01,1.937,,0,,-9.11E+00,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,3.30E+01,12.142,,0,,-2.08E+01,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,2.80E+01,19.869,,0,,-8.12E+00,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,2.56E+01,14.175,,0,,-1.14E+01,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,1.01E+01,7.949,,0,,-2.13E+00,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,1.76E+01,15.699,,0,,-1.94E+00,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,1.47E+01,12.422,,0,,-2.31E+00,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,1.88E+01,14.407,,0,,-4.42E+00,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,1.24E+01,6.01,,0,,-6.38E+00,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,9.77E+00,3.536,,0,,-6.23E+00,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,2.11E+01,18.645,,0,,-2.50E+00,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,1.06E+00,0.582,,0,,-4.79E-01,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,1.04E+02,8.873,,0.176,,-9.45E+01,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,3.00E+02,27.07,,0,,-2.73E+02,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,1.46E+02,13.882,,-0.159,,-1.33E+02,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,2.49E+02,21.439,,0,,-2.27E+02,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,-0.655,,-6.55E-01,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,2.31E+02,28.879,,4.335,,-1.98E+02,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,-0.166,,-1.66E-01,,,,,,,,
38,HF_054,Harvard Forest,3,9,HEMLOCK,,2008,,,,,,,,,,2.20E+02,28.595,,-0.049,,-1.91E+02,,,,,,,,
38,HF_054,Harvard Forest,3,10,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,-0.043,,-4.30E-02,,,,,,,,
38,HF_054,Harvard Forest,3,11,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,-0.032,,-3.20E-02,,,,,,,,
38,HF_054,Harvard Forest,3,12,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,4,13,LOGGED,,2008,,,,,,,,,,1.32E+02,8.316,,0,,-1.24E+02,,,,,,,,
38,HF_054,Harvard Forest,4,14,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,4,15,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0.064,,6.40E-02,,,,,,,,
38,HF_054,Harvard Forest,4,16,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,-0.202,,-2.02E-01,,,,,,,,
38,HF_054,Harvard Forest,5,17,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,-0.666,,-6.66E-01,,,,,,,,
38,HF_054,Harvard Forest,5,18,GIRDLED,,2008,,,,,,,,,,2.52E+01,2.02,,-0.083,,-2.33E+01,,,,,,,,
38,HF_054,Harvard Forest,5,19,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0.398,,3.98E-01,,,,,,,,
38,HF_054,Harvard Forest,5,20,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,6,21,HEMLOCK,,2008,,,,,,,,,,1.17E+02,9.393,,-0.123,,-1.08E+02,,,,,,,,
38,HF_054,Harvard Forest,6,22,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,-3.25,,-3.25E+00,,,,,,,,
38,HF_054,Harvard Forest,6,23,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,-0.116,,-1.16E-01,,,,,,,,
38,HF_054,Harvard Forest,6,24,HEMLOCK,,2008,,,,,,,,,,0.00E+00,0,,-0.02,,-2.00E-02,,,,,,,,
38,HF_054,Harvard Forest,7,25,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,-0.038,,-3.80E-02,,,,,,,,
38,HF_054,Harvard Forest,7,26,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,-0.008,,-8.00E-03,,,,,,,,
38,HF_054,Harvard Forest,7,27,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,-0.044,,-4.40E-02,,,,,,,,
38,HF_054,Harvard Forest,7,28,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,-0.004,,-4.00E-03,,,,,,,,
38,HF_054,Harvard Forest,8,29,HARDWOOD,,2008,,,,,,,,,,0.00E+00,0,,-0.252,,-2.52E-01,,,,,,,,
38,HF_054,Harvard Forest,8,30,HARDWOOD,,2008,,,,,,,,,,3.54E+01,3.942,,0.006,,-3.15E+01,,,,,,,,
38,HF_054,Harvard Forest,8,31,HARDWOOD,,2008,,,,,,,,,,6.96E+01,8.247,,-0.262,,-6.16E+01,,,,,,,,
38,HF_054,Harvard Forest,8,32,HARDWOOD,,2008,,,,,,,,,,7.92E+00,0.661,,0,,-7.26E+00,,,,,,,,
38,HF_054,Harvard Forest,1,1,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,1,2,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0.819,,8.19E-01,,,,,,,,
38,HF_054,Harvard Forest,1,3,GIRDLED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,1,4,GIRDLED,,2008,,,,,,,,,,8.92E+00,5.811,,0,,-3.11E+00,,,,,,,,
38,HF_054,Harvard Forest,2,5,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,2,6,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,0,,0.00E+00,,,,,,,,
38,HF_054,Harvard Forest,2,7,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,1.554,,1.55E+00,,,,,,,,
38,HF_054,Harvard Forest,2,8,LOGGED,,2008,,,,,,,,,,0.00E+00,0,,-0.3,,-3.00E-01,,,,,,,,
